"video_game_play","video_game_hours","play_pref","game_type_pref","num_of_purchases","income","industry","emp_type","edu_level","n_dependents","hobbies","comp","comp_int","res_impor","interaction_impor","genre","game_purchase","game_format","gender","age","region","relationship_status"
60,2,"Outdoors","Solo-Play",7,79678,"Publishing","Not employed, looking","Graduate or professional degree",5,"Music,Television Series,Outdoor Recreation (Hiking,etc),Sports",91,61,34,75,"Simulation,Music & Fitness","One-time payment, pre-playing","Digital","Female",52,"Northwest","Divorced"
27,1,"Outdoors","Multiplayer-Play",0,120461,"Wholesale","Retired","Bachelor's degree",0,"Sports,Art,Music",15,14,29,32,"Roleplay,Strategy & Puzzle,Action/Adventure,Simulation,Music & Fitness","Both","Digital","Male",37,"Midwest","Separated"
42,0,"Outdoors","Solo-Play",1,119470,"Retail","Not employed, not looking","Some High School",1,"Art,Music",69,24,26,72,"Simulation,Music & Fitness,Strategy & Puzzle,Sports & Racing,Roleplay,Action/Adventure","One-time payment, pre-playing","Digital","Male",37,"Southeast","In a relationship"
62,8,"Indoors","Solo-Play",10,82548,"Education","Homemaker","Trade or Vocational Degree",0,"Music",60,56,26,70,"Roleplay,Action/Adventure,Strategy & Puzzle,Music & Fitness,Sports & Racing","Both","Digital","Male",44,"Northwest","Single"
32,1,"Outdoors","Solo-Play",2,109498,"Arts","Student","Some High School",0,"Art,Sports,Television Series",12,13,14,43,"Strategy & Puzzle,Sports & Racing,Action/Adventure,Simulation,Music & Fitness","One-time payment, pre-playing","Physical","Male",32,"Northeast","Separated"
40,8,"Outdoors","Multiplayer-Play",13,45824,"Retail","Retired","Trade or Vocational Degree",5,"Sports,Music,Movies,Television Series",47,47,81,55,"Simulation,Music & Fitness","One-time payment, pre-playing","Digital","Male",37,"Northeast","Separated"
51,0,"Outdoors","Multiplayer-Play",10,77115,"Software","Employed Full Time","Bachelor's degree",6,"Outdoor Recreation (Hiking,etc),Music,Television Series,Sports",45,51,33,63,"Sports & Racing,Music & Fitness","Both","Digital","Male",43,"Northwest","Single"
32,2,"Indoors","Solo-Play",3,143116,"Agriculture","Not employed, not looking","Graduate or professional degree",2,"Music,Outdoor Recreation (Hiking,etc),Television Series,Movies",13,20,16,35,"Music & Fitness,Action/Adventure","In-game purchases","Physical","Male",33,"Northwest","In a relationship"
40,6,"Outdoors","Multiplayer-Play",23,48903,"Retail","Not employed, not looking","Some High School",3,"Outdoor Recreation (Hiking,etc),Movies",73,61,34,70,"Roleplay,Sports & Racing,Music & Fitness,Simulation,Action/Adventure","One-time payment, pre-playing","Digital","Male",53,"Southeast","Single"
57,2,"Indoors","Solo-Play",14,65150,"Hotel and Food Services","Homemaker","Some College",1,"Sports,Art,Movies",49,58,32,79,"Sports & Racing,Simulation,Action/Adventure,Music & Fitness,Strategy & Puzzle,Roleplay","Both","Physical","Female",62,"Southwest","Single"
55,4,"Outdoors","Solo-Play",8,87190,"Education","Student","Some College",2,"Art,Movies,Outdoor Recreation (Hiking,etc)",55,44,30,67,"Sports & Racing,Strategy & Puzzle","One-time payment, pre-playing","Physical","Male",37,"Southeast","Single"
33,1,"Indoors","Multiplayer-Play",1,87090,"Hotel and Food Services","Not employed, not looking","High school graduate or equivalent",2,"Movies,Sports,Art,Outdoor Recreation (Hiking,etc)",79,19,15,85,"Roleplay,Simulation,Action/Adventure","In-game purchases","Digital","Male",42,"Southeast","Separated"
70,6,"Indoors","Multiplayer-Play",6,83426,"Government","Not employed, not looking","Trade or Vocational Degree",3,"Music,Art",54,54,0,79,"Simulation,Sports & Racing,Strategy & Puzzle","Both","Digital","Male",55,"Northwest","Separated"
31,2,"Indoors","Multiplayer-Play",3,170793,"Science","Homemaker","Bachelor's degree",1,"Television Series,Music,Sports,Movies,Outdoor Recreation (Hiking,etc)",11,14,22,20,"Music & Fitness,Sports & Racing,Simulation,Action/Adventure,Strategy & Puzzle","One-time payment, pre-playing","Digital","Female",30,"Midwest","Separated"
59,0,"Indoors","Multiplayer-Play",8,89287,"Real Estate","Retired","Some High School",3,"Art,Outdoor Recreation (Hiking,etc),Sports,Television Series,Music,Movies",88,61,51,74,"Action/Adventure,Sports & Racing,Roleplay","One-time payment, pre-playing","Physical","Female",45,"Southwest","In a relationship"
52,12,"Indoors","Solo-Play",26,43363,"Agriculture","Employed Full Time","Trade or Vocational Degree",3,"Music",37,45,83,33,"Sports & Racing,Action/Adventure,Strategy & Puzzle,Music & Fitness","In-game purchases","Physical","Female",57,"Northeast","Separated"
40,8,"Indoors","Multiplayer-Play",18,56728,"Wholesale","Not employed, not looking","Associate degree",2,"Music,Television Series,Movies,Art,Outdoor Recreation (Hiking,etc)",43,35,79,64,"Simulation,Action/Adventure,Sports & Racing,Strategy & Puzzle","In-game purchases","Digital","Male",47,"Northwest","Divorced"
33,2,"Outdoors","Solo-Play",1,144210,"Wholesale","Employed Full Time","Associate degree",0,"Music,Art,Outdoor Recreation (Hiking,etc)",68,17,21,87,"Roleplay,Action/Adventure","One-time payment, pre-playing","Physical","Male",38,"Southeast","Separated"
53,6,"Outdoors","Multiplayer-Play",28,60437,"Software","Not employed, looking","Trade or Vocational Degree",1,"Art",44,55,74,33,"Music & Fitness,Action/Adventure,Roleplay,Simulation","Both","Digital","Female",51,"Northwest","Divorced"
43,1,"Indoors","Multiplayer-Play",1,114249,"Computer","Not employed, not looking","Some High School",0,"Art,Sports,Television Series",80,10,21,74,"Strategy & Puzzle,Sports & Racing,Music & Fitness,Roleplay,Simulation,Action/Adventure","Both","Digital","Female",37,"Northeast","Separated"
39,0,"Indoors","Solo-Play",4,148998,"Information Services","Not employed, not looking","Some High School",3,"Art,Sports",76,30,24,79,"Strategy & Puzzle,Music & Fitness,Simulation","Both","Digital","Female",31,"Southwest","Married"
60,4,"Indoors","Multiplayer-Play",10,73256,"Construction","Employed Full Time","Graduate or professional degree",1,"Movies,Music,Television Series,Art,Sports",44,51,38,73,"Music & Fitness,Strategy & Puzzle,Sports & Racing,Roleplay,Simulation,Action/Adventure","In-game purchases","Physical","Female",41,"Southeast","Married"
38,0,"Indoors","Multiplayer-Play",2,132332,"Hotel and Food Services","Not employed, not looking","High school graduate or equivalent",0,"Sports,Television Series,Art,Music,Outdoor Recreation (Hiking,etc)",14,28,25,27,"Music & Fitness,Action/Adventure,Simulation","Both","Physical","Male",36,"Midwest","In a relationship"
40,7,"Indoors","Solo-Play",23,34577,"Information Services","Not employed, not looking","Some High School",3,"Movies,Outdoor Recreation (Hiking,etc),Sports,Television Series,Music,Art",72,44,35,58,"Simulation,Sports & Racing,Music & Fitness,Roleplay,Action/Adventure,Strategy & Puzzle","In-game purchases","Physical","Female",43,"Southeast","Single"
43,11,"Outdoors","Solo-Play",22,52127,"Health Care","Student","Some High School",2,"Music,Art,Outdoor Recreation (Hiking,etc)",66,58,53,73,"Roleplay,Strategy & Puzzle","One-time payment, pre-playing","Digital","Male",48,"Northwest","Single"
32,1,"Outdoors","Multiplayer-Play",2,147353,"Real Estate","Student","Bachelor's degree",0,"Outdoor Recreation (Hiking,etc),Movies,Art,Sports,Television Series",77,26,20,77,"Simulation,Roleplay,Music & Fitness,Action/Adventure,Sports & Racing,Strategy & Puzzle","Both","Digital","Female",36,"Southeast","Married"
51,3,"Indoors","Solo-Play",29,45613,"Military","Not employed, not looking","Associate degree",7,"Art,Outdoor Recreation (Hiking,etc),Television Series,Movies,Sports,Music",66,40,30,65,"Simulation,Strategy & Puzzle,Roleplay,Music & Fitness","One-time payment, pre-playing","Digital","Female",34,"Southeast","Single"
54,6,"Outdoors","Solo-Play",27,42299,"Mining","Homemaker","High school graduate or equivalent",4,"Art",44,40,79,40,"Roleplay","In-game purchases","Physical","Female",34,"Midwest","Divorced"
37,1,"Outdoors","Multiplayer-Play",4,107982,"Retail","Not employed, not looking","Trade or Vocational Degree",0,"Movies",6,7,29,43,"Simulation,Action/Adventure,Sports & Racing","One-time payment, pre-playing","Physical","Female",37,"Midwest","In a relationship"
42,11,"Indoors","Solo-Play",34,52994,"Homemaker","Not employed, not looking","Bachelor's degree",2,"Movies,Outdoor Recreation (Hiking,etc),Art,Sports,Music,Television Series",52,43,77,35,"Simulation,Sports & Racing,Action/Adventure","In-game purchases","Digital","Male",52,"Midwest","Single"
59,4,"Outdoors","Solo-Play",10,83449,"Hotel and Food Services","Student","Some High School",2,"Sports,Art,Television Series,Music",92,50,44,62,"Roleplay,Simulation,Sports & Racing,Music & Fitness","Both","Digital","Male",47,"Southwest","Divorced"
58,7,"Indoors","Solo-Play",10,81965,"Information Services","Employed Full Time","Some High School",8,"Television Series,Outdoor Recreation (Hiking,etc),Music,Movies",41,70,30,76,"Music & Fitness,Simulation","One-time payment, pre-playing","Digital","Male",48,"Southeast","In a relationship"
69,3,"Outdoors","Solo-Play",4,72582,"Utilities","Not employed, looking","Trade or Vocational Degree",1,"Outdoor Recreation (Hiking,etc)",38,45,36,62,"Action/Adventure","Both","Physical","Female",53,"Northwest","Single"
53,7,"Indoors","Multiplayer-Play",19,56767,"Science","Retired","Some College",4,"Art,Outdoor Recreation (Hiking,etc),Sports,Music,Television Series,Movies",45,44,82,34,"Roleplay,Sports & Racing","In-game purchases","Physical","Male",61,"Northwest","Separated"
64,3,"Indoors","Multiplayer-Play",8,111702,"Retail","Not employed, not looking","Bachelor's degree",0,"Sports,Television Series",85,62,65,71,"Sports & Racing,Music & Fitness,Action/Adventure,Strategy & Puzzle,Roleplay,Simulation","One-time payment, pre-playing","Digital","Male",59,"Northeast","Single"
44,0,"Indoors","Solo-Play",4,204427,"Military","Homemaker","High school graduate or equivalent",0,"Sports,Television Series,Music,Movies,Outdoor Recreation (Hiking,etc)",71,22,23,78,"Strategy & Puzzle","One-time payment, pre-playing","Physical","Female",38,"Northeast","In a relationship"
33,1,"Indoors","Multiplayer-Play",3,122299,"Real Estate","Retired","Graduate or professional degree",1,"Outdoor Recreation (Hiking,etc),Art",12,15,21,29,"Action/Adventure","Both","Physical","Male",44,"Southeast","Separated"
47,13,"Outdoors","Solo-Play",27,51951,"Other","Retired","Trade or Vocational Degree",5,"Television Series,Movies",41,31,78,32,"Sports & Racing,Music & Fitness,Action/Adventure,Simulation","One-time payment, pre-playing","Physical","Male",48,"Southwest","In a relationship"
46,6,"Outdoors","Multiplayer-Play",18,52555,"Health Care","Not employed, looking","Some High School",3,"Sports,Art",77,39,29,75,"Simulation,Roleplay,Music & Fitness","One-time payment, pre-playing","Digital","Female",52,"Midwest","Single"
65,4,"Indoors","Solo-Play",6,90787,"Real Estate","Homemaker","Graduate or professional degree",2,"Music",90,49,43,69,"Strategy & Puzzle,Sports & Racing","One-time payment, pre-playing","Digital","Female",40,"Northeast","Single"
52,4,"Outdoors","Multiplayer-Play",14,57226,"Homemaker","Not employed, not looking","High school graduate or equivalent",3,"Art,Music,Sports",95,49,27,62,"Roleplay,Music & Fitness,Sports & Racing","One-time payment, pre-playing","Digital","Male",51,"Southeast","In a relationship"
72,6,"Indoors","Solo-Play",8,65134,"Religious","Employed Full Time","Associate degree",3,"Art,Sports,Television Series,Outdoor Recreation (Hiking,etc),Movies,Music",37,53,35,64,"Music & Fitness,Roleplay,Action/Adventure,Strategy & Puzzle,Sports & Racing","In-game purchases","Physical","Female",58,"Northeast","Married"
36,4,"Indoors","Multiplayer-Play",5,171868,"Computer","Not employed, not looking","High school graduate or equivalent",5,"Movies",69,23,24,73,"Sports & Racing,Strategy & Puzzle","Both","Physical","Female",31,"Southwest","Single"
65,5,"Outdoors","Multiplayer-Play",6,77841,"Utilities","Student","Associate degree",2,"Art,Television Series,Movies,Sports",85,57,30,74,"Simulation,Sports & Racing,Roleplay","Both","Physical","Female",37,"Northeast","Divorced"
47,6,"Indoors","Solo-Play",18,59667,"Mining","Retired","Bachelor's degree",5,"Television Series",49,39,78,38,"Strategy & Puzzle,Music & Fitness","In-game purchases","Digital","Male",50,"Northwest","Married"
43,0,"Outdoors","Multiplayer-Play",2,129085,"Hotel and Food Services","Not employed, looking","Some High School",0,"Outdoor Recreation (Hiking,etc),Art,Television Series,Sports,Music,Movies",74,37,19,80,"Roleplay,Strategy & Puzzle","In-game purchases","Digital","Female",35,"Southwest","Single"
65,3,"Indoors","Multiplayer-Play",6,80386,"Construction","Employed Full Time","Graduate or professional degree",2,"Art,Outdoor Recreation (Hiking,etc),Sports,Movies,Television Series,Music",31,63,44,61,"Music & Fitness,Sports & Racing,Roleplay,Action/Adventure,Strategy & Puzzle","Both","Physical","Male",49,"Southwest","Married"
61,2,"Indoors","Multiplayer-Play",11,87182,"Telecommunications","Employed Full Time","Bachelor's degree",1,"Movies,Television Series",43,58,42,67,"Strategy & Puzzle,Action/Adventure,Music & Fitness,Simulation,Roleplay","Both","Digital","Male",51,"Southeast","Separated"
41,7,"Outdoors","Multiplayer-Play",17,40668,"Other Manufacturing","Retired","Trade or Vocational Degree",7,"Movies,Sports,Television Series",39,47,82,44,"Strategy & Puzzle,Music & Fitness,Roleplay,Simulation","In-game purchases","Physical","Female",69,"Northwest","Married"
56,3,"Indoors","Multiplayer-Play",18,53425,"Utilities","Not employed, looking","High school graduate or equivalent",6,"Movies,Art,Music,Outdoor Recreation (Hiking,etc)",40,37,77,66,"Strategy & Puzzle,Music & Fitness,Action/Adventure,Roleplay","In-game purchases","Physical","Male",44,"Midwest","Single"
39,17,"Indoors","Multiplayer-Play",19,62054,"Wholesale","Homemaker","Bachelor's degree",4,"Movies,Outdoor Recreation (Hiking,etc),Sports",41,46,82,36,"Roleplay,Simulation,Music & Fitness,Action/Adventure","In-game purchases","Physical","Male",53,"Southeast","Separated"
56,5,"Indoors","Multiplayer-Play",13,81526,"Military","Student","Bachelor's degree",1,"Television Series",36,56,27,86,"Action/Adventure,Simulation,Roleplay","Both","Digital","Female",46,"Northwest","Married"
48,10,"Outdoors","Multiplayer-Play",16,55447,"Arts","Retired","Graduate or professional degree",3,"Movies,Outdoor Recreation (Hiking,etc),Sports,Television Series,Art,Music",43,39,80,60,"Sports & Racing","Both","Digital","Male",64,"Northwest","Married"
46,2,"Indoors","Solo-Play",2,140438,"Transportation","Student","High school graduate or equivalent",1,"Movies,Television Series,Art,Sports,Music",9,20,19,32,"Sports & Racing,Roleplay,Simulation,Action/Adventure","In-game purchases","Physical","Female",38,"Midwest","Separated"
51,10,"Outdoors","Solo-Play",13,44552,"Religious","Not employed, not looking","Some High School",3,"Movies,Music,Outdoor Recreation (Hiking,etc),Sports,Art,Television Series",74,52,30,63,"Simulation,Sports & Racing,Strategy & Puzzle,Music & Fitness,Action/Adventure","Both","Physical","Female",69,"Southeast","In a relationship"
75,4,"Indoors","Solo-Play",3,82191,"Government","Not employed, looking","Trade or Vocational Degree",1,"Television Series,Sports,Movies,Music,Outdoor Recreation (Hiking,etc)",22,56,32,65,"Roleplay,Music & Fitness,Strategy & Puzzle,Sports & Racing","Both","Physical","Female",25,"Southeast","Divorced"
27,1,"Indoors","Multiplayer-Play",0,77902,"Hotel and Food Services","Homemaker","Trade or Vocational Degree",0,"Outdoor Recreation (Hiking,etc),Music,Art",9,22,27,30,"Roleplay,Sports & Racing,Simulation","In-game purchases","Physical","Female",39,"Northeast","In a relationship"
52,4,"Indoors","Multiplayer-Play",14,35873,"Telecommunications","Employed Full Time","Trade or Vocational Degree",5,"Sports,Art",63,48,34,57,"Roleplay,Sports & Racing","In-game purchases","Digital","Female",54,"Northeast","Married"
44,2,"Indoors","Multiplayer-Play",2,133355,"Software","Employed Full Time","Associate degree",1,"Music,Movies",74,17,21,70,"Sports & Racing,Action/Adventure,Music & Fitness,Simulation,Roleplay,Strategy & Puzzle","Both","Digital","Female",32,"Southeast","Divorced"
51,7,"Indoors","Solo-Play",20,52684,"Arts","Not employed, not looking","High school graduate or equivalent",4,"Music,Art,Movies,Sports,Outdoor Recreation (Hiking,etc),Television Series",45,59,80,32,"Sports & Racing,Action/Adventure,Music & Fitness,Roleplay","Both","Physical","Female",47,"Midwest","Separated"
39,0,"Indoors","Multiplayer-Play",3,148218,"Real Estate","Homemaker","Trade or Vocational Degree",0,"Movies,Music,Television Series,Sports",73,34,25,77,"Simulation,Sports & Racing,Roleplay,Action/Adventure","One-time payment, pre-playing","Digital","Female",42,"Northeast","Separated"
